P/T (kPa/K),Den (Kg/cu m),Temp (C),Pres (kPa),Alt (m)
0.147923738966396,5.1559E-1,-38.048200,3.4770E+1,8180
0.148097645470558,5.1620E-1,-37.983300,3.4820E+1,8170
0.148271708345865,5.1681E-1,-37.918400,3.4871E+1,8160
0.148445927689711,5.1741E-1,-37.853500,3.4921E+1,8150
0.148620303599523,5.1802E-1,-37.788600,3.4972E+1,8140
0.148794836172764,5.1863E-1,-37.723700,3.5023E+1,8130
0.148969525506928,5.1924E-1,-37.658800,3.5074E+1,8120
0.149144371699544,5.1985E-1,-37.593900,3.5124E+1,8110
0.149319374848176,5.2046E-1,-37.529000,3.5175E+1,8100
0.14949453505042,5.2107E-1,-37.464100,3.5226E+1,8090
0.149669852403906,5.2168E-1,-37.399200,3.5277E+1,8080
0.149845327006298,5.2229E-1,-37.334300,3.5328E+1,8070
0.150020958955295,5.2290E-1,-37.269400,3.5380E+1,8060
0.150196748348629,5.2352E-1,-37.204500,3.5431E+1,8050
0.150372695284063,5.2413E-1,-37.139600,3.5482E+1,8040
0.150548799859399,5.2474E-1,-37.074700,3.5533E+1,8030
0.15072506217247,5.2536E-1,-37.009800,3.5585E+1,8020
0.150901482321141,5.2597E-1,-36.944900,3.5636E+1,8010
0.151078060403314,5.2659E-1,-36.880000,3.5688E+1,8000
0.151254796516923,5.2720E-1,-36.815100,3.5739E+1,7990
0.151431690759936,5.2782E-1,-36.750200,3.5791E+1,7980
0.151608743230356,5.2844E-1,-36.685300,3.5843E+1,7970
0.151785954026219,5.2906E-1,-36.620400,3.5894E+1,7960
0.151963323245594,5.2967E-1,-36.555500,3.5946E+1,7950
0.152140850986585,5.3029E-1,-36.490600,3.5998E+1,7940
0.152318537347329,5.3091E-1,-36.425700,3.6050E+1,7930
0.152496382425996,5.3153E-1,-36.360800,3.6102E+1,7920
0.152674386320793,5.3215E-1,-36.295900,3.6154E+1,7910
0.152852549129959,5.3277E-1,-36.231000,3.6206E+1,7900
0.153030870951764,5.3339E-1,-36.166100,3.6258E+1,7890
0.153209351884517,5.3402E-1,-36.101200,3.6310E+1,7880
0.153387992026557,5.3464E-1,-36.036300,3.6363E+1,7870
0.153566791476258,5.3526E-1,-35.971400,3.6415E+1,7860
0.153745750332028,5.3589E-1,-35.906500,3.6467E+1,7850
0.15392486869231,5.3651E-1,-35.841600,3.6520E+1,7840
0.154104146655578,5.3714E-1,-35.776700,3.6573E+1,7830
0.154283584320342,5.3776E-1,-35.711800,3.6625E+1,7820
0.154463181785145,5.3839E-1,-35.646900,3.6678E+1,7810
0.154642939148565,5.3901E-1,-35.582000,3.6730E+1,7800
0.154822856509212,5.3964E-1,-35.517100,3.6783E+1,7790
0.155002933965732,5.4027E-1,-35.452200,3.6836E+1,7780
0.155183171616802,5.4090E-1,-35.387300,3.6889E+1,7770
0.155363569561135,5.4153E-1,-35.322400,3.6942E+1,7760
0.155544127897479,5.4215E-1,-35.257500,3.6995E+1,7750
0.155724846724612,5.4278E-1,-35.192600,3.7048E+1,7740
0.155905726141349,5.4341E-1,-35.127700,3.7101E+1,7730
0.156086766246539,5.4405E-1,-35.062800,3.7154E+1,7720
0.156267967139062,5.4468E-1,-34.997900,3.7208E+1,7710
0.156449328917834,5.4531E-1,-34.933000,3.7261E+1,7700
0.156630851681806,5.4594E-1,-34.868100,3.7314E+1,7690
0.15681253552996,5.4658E-1,-34.803200,3.7368E+1,7680
0.156994380561313,5.4721E-1,-34.738300,3.7421E+1,7670
0.157176386874918,5.4784E-1,-34.673400,3.7475E+1,7660
0.157358554569859,5.4848E-1,-34.608500,3.7529E+1,7650
0.157540883745254,5.4911E-1,-34.543600,3.7582E+1,7640
0.157723374500258,5.4975E-1,-34.478700,3.7636E+1,7630
0.157906026934055,5.5039E-1,-34.413800,3.7690E+1,7620
0.158088841145868,5.5102E-1,-34.348900,3.7744E+1,7610
0.15827181723495,5.5166E-1,-34.284000,3.7798E+1,7600
0.15845495530059,5.5230E-1,-34.219100,3.7852E+1,7590
0.15863825544211,5.5294E-1,-34.154200,3.7906E+1,7580
0.158821717758867,5.5358E-1,-34.089300,3.7960E+1,7570
0.15900534235025,5.5422E-1,-34.024400,3.8014E+1,7560
0.159189129315683,5.5486E-1,-33.959500,3.8069E+1,7550
0.159373078754625,5.5550E-1,-33.894600,3.8123E+1,7540
0.159557190766566,5.5614E-1,-33.829700,3.8177E+1,7530
0.159741465451034,5.5678E-1,-33.764800,3.8232E+1,7520
0.159925902907586,5.5743E-1,-33.699900,3.8286E+1,7510
0.160110503235818,5.5807E-1,-33.635000,3.8341E+1,7500
0.160295266535355,5.5871E-1,-33.570100,3.8396E+1,7490
0.160480192905861,5.5936E-1,-33.505200,3.8450E+1,7480
0.160665282447029,5.6000E-1,-33.440300,3.8505E+1,7470
0.160850535258589,5.6065E-1,-33.375400,3.8560E+1,7460
0.161035951440305,5.6130E-1,-33.310500,3.8615E+1,7450
0.161221531091973,5.6194E-1,-33.245600,3.8670E+1,7440
0.161407274313424,5.6259E-1,-33.180700,3.8725E+1,7430
0.161593181204524,5.6324E-1,-33.115800,3.8780E+1,7420
0.16177925186517,5.6389E-1,-33.050900,3.8835E+1,7410
0.161965486395297,5.6454E-1,-32.986000,3.8890E+1,7400
0.16215188489487,5.6519E-1,-32.921100,3.8945E+1,7390
0.16233844746389,5.6584E-1,-32.856200,3.9001E+1,7380
0.162525174202392,5.6649E-1,-32.791300,3.9056E+1,7370
0.162712065210445,5.6714E-1,-32.726400,3.9112E+1,7360
0.162899120588151,5.6779E-1,-32.661500,3.9167E+1,7350
0.163086340435646,5.6844E-1,-32.596600,3.9223E+1,7340
0.163273724853101,5.6910E-1,-32.531700,3.9278E+1,7330
0.163461273940721,5.6975E-1,-32.466800,3.9334E+1,7320
0.163648987798743,5.7040E-1,-32.401900,3.9390E+1,7310
0.16383686652744,5.7106E-1,-32.337000,3.9446E+1,7300
0.164024910227118,5.7171E-1,-32.272100,3.9502E+1,7290
0.164213118998118,5.7237E-1,-32.207200,3.9558E+1,7280
0.164401492940813,5.7303E-1,-32.142300,3.9614E+1,7270
0.164590032155612,5.7368E-1,-32.077400,3.9670E+1,7260
0.164778736742957,5.7434E-1,-32.012500,3.9726E+1,7250
0.164967606803324,5.7500E-1,-31.947600,3.9782E+1,7240
0.165156642437223,5.7566E-1,-31.882700,3.9839E+1,7230
0.165345843745199,5.7632E-1,-31.817800,3.9895E+1,7220
0.165535210827829,5.7698E-1,-31.752900,3.9951E+1,7210
0.165724743785725,5.7764E-1,-31.688000,4.0008E+1,7200
0.165914442719534,5.7830E-1,-31.623100,4.0065E+1,7190
0.166104307729935,5.7896E-1,-31.558200,4.0121E+1,7180
0.166294338917642,5.7962E-1,-31.493300,4.0178E+1,7170
0.166484536383404,5.8029E-1,-31.428400,4.0235E+1,7160
0.166674900228003,5.8095E-1,-31.363500,4.0291E+1,7150
0.166865430552254,5.8162E-1,-31.298600,4.0348E+1,7140
0.167056127457007,5.8228E-1,-31.233700,4.0405E+1,7130
0.167246991043147,5.8295E-1,-31.168800,4.0462E+1,7120
0.167438021411592,5.8361E-1,-31.103900,4.0519E+1,7110
0.167629218663293,5.8428E-1,-31.039000,4.0576E+1,7100
0.167820582899236,5.8494E-1,-30.974100,4.0634E+1,7090
0.168012114220443,5.8561E-1,-30.909200,4.0691E+1,7080
0.168203812727965,5.8628E-1,-30.844300,4.0748E+1,7070
0.168395678522893,5.8695E-1,-30.779400,4.0806E+1,7060
0.168587711706348,5.8762E-1,-30.714500,4.0863E+1,7050
0.168779912379485,5.8829E-1,-30.649600,4.0921E+1,7040
0.168972280643496,5.8896E-1,-30.584700,4.0978E+1,7030
0.169164816599604,5.8963E-1,-30.519800,4.1036E+1,7020
0.169357520349067,5.9030E-1,-30.454900,4.1094E+1,7010
0.169550391993179,5.9097E-1,-30.390000,4.1152E+1,7000
0.169743431633264,5.9165E-1,-30.325100,4.1209E+1,6990
0.169936639370683,5.9232E-1,-30.260200,4.1267E+1,6980
0.170130015306832,5.9299E-1,-30.195300,4.1325E+1,6970
0.170323559543137,5.9367E-1,-30.130400,4.1383E+1,6960
0.170517272181062,5.9434E-1,-30.065500,4.1442E+1,6950
0.170711153322103,5.9502E-1,-30.000600,4.1500E+1,6940
0.17090520306779,5.9570E-1,-29.935700,4.1558E+1,6930
0.171099421519688,5.9637E-1,-29.870800,4.1616E+1,6920
0.171293808779396,5.9705E-1,-29.805900,4.1675E+1,6910
0.171488364948547,5.9773E-1,-29.741000,4.1733E+1,6900
0.171683090128806,5.9841E-1,-29.676100,4.1792E+1,6890
0.171877984421875,5.9909E-1,-29.611200,4.1850E+1,6880
0.17207304792949,5.9977E-1,-29.546300,4.1909E+1,6870
0.172268280753417,6.0045E-1,-29.481400,4.1968E+1,6860
0.172463682995462,6.0113E-1,-29.416500,4.2027E+1,6850
0.17265925475746,6.0181E-1,-29.351600,4.2085E+1,6840
0.172854996141283,6.0249E-1,-29.286700,4.2144E+1,6830
0.173050907248836,6.0317E-1,-29.221800,4.2203E+1,6820
0.173246988182059,6.0386E-1,-29.156900,4.2262E+1,6810
0.173443239042924,6.0454E-1,-29.092000,4.2322E+1,6800
0.173639659933439,6.0523E-1,-29.027100,4.2381E+1,6790
0.173836250955646,6.0591E-1,-28.962200,4.2440E+1,6780
0.174033012211621,6.0660E-1,-28.897300,4.2499E+1,6770
0.174229943803472,6.0728E-1,-28.832400,4.2559E+1,6760
0.174427045833344,6.0797E-1,-28.767500,4.2618E+1,6750
0.174624318403414,6.0866E-1,-28.702600,4.2678E+1,6740
0.174821761615895,6.0935E-1,-28.637700,4.2737E+1,6730
0.175019375573033,6.1004E-1,-28.572800,4.2797E+1,6720
0.175217160377108,6.1073E-1,-28.507900,4.2857E+1,6710
0.175415116130433,6.1142E-1,-28.443000,4.2917E+1,6700
0.175613242935358,6.1211E-1,-28.378100,4.2976E+1,6690
0.175811540894265,6.1280E-1,-28.313200,4.3036E+1,6680
0.176010010109571,6.1349E-1,-28.248300,4.3096E+1,6670
0.176208650683725,6.1418E-1,-28.183400,4.3156E+1,6660
0.176407462719214,6.1487E-1,-28.118500,4.3217E+1,6650
0.176606446318556,6.1557E-1,-28.053600,4.3277E+1,6640
0.176805601584303,6.1626E-1,-27.988700,4.3337E+1,6630
0.177004928619044,6.1696E-1,-27.923800,4.3397E+1,6620
0.177204427525399,6.1765E-1,-27.858900,4.3458E+1,6610
0.177404098406024,6.1835E-1,-27.794000,4.3518E+1,6600
0.177603941363608,6.1904E-1,-27.729100,4.3579E+1,6590
0.177803956500875,6.1974E-1,-27.664200,4.3639E+1,6580
0.178004143920583,6.2044E-1,-27.599300,4.3700E+1,6570
0.178204503725524,6.2114E-1,-27.534400,4.3761E+1,6560
0.178405036018523,6.2184E-1,-27.469500,4.3822E+1,6550
0.178605740902442,6.2254E-1,-27.404600,4.3883E+1,6540
0.178806618480173,6.2324E-1,-27.339700,4.3944E+1,6530
0.179007668854647,6.2394E-1,-27.274800,4.4005E+1,6520
0.179208892128825,6.2464E-1,-27.209900,4.4066E+1,6510
0.179410288405704,6.2534E-1,-27.145000,4.4127E+1,6500
0.179611857788316,6.2604E-1,-27.080100,4.4188E+1,6490
0.179813600379724,6.2675E-1,-27.015200,4.4249E+1,6480
0.180015516283029,6.2745E-1,-26.950300,4.4311E+1,6470
0.180217605601364,6.2815E-1,-26.885400,4.4372E+1,6460
0.180419868437896,6.2886E-1,-26.820500,4.4434E+1,6450
0.180622304895828,6.2957E-1,-26.755600,4.4495E+1,6440
0.180824915078394,6.3027E-1,-26.690700,4.4557E+1,6430
0.181027699088866,6.3098E-1,-26.625800,4.4619E+1,6420
0.181230657030546,6.3169E-1,-26.560900,4.4680E+1,6410
0.181433789006774,6.3239E-1,-26.496000,4.4742E+1,6400
0.181637095120923,6.3310E-1,-26.431100,4.4804E+1,6390
0.181840575476398,6.3381E-1,-26.366200,4.4866E+1,6380
0.182044230176641,6.3452E-1,-26.301300,4.4928E+1,6370
0.182248059325127,6.3523E-1,-26.236400,4.4990E+1,6360
0.182452063025365,6.3594E-1,-26.171500,4.5053E+1,6350
0.182656241380899,6.3665E-1,-26.106600,4.5115E+1,6340
0.182860594495306,6.3737E-1,-26.041700,4.5177E+1,6330
0.183065122472198,6.3808E-1,-25.976800,4.5240E+1,6320
0.183269825415221,6.3879E-1,-25.911900,4.5302E+1,6310
0.183474703428055,6.3951E-1,-25.847000,4.5365E+1,6300
0.183679756614415,6.4022E-1,-25.782100,4.5427E+1,6290
0.18388498507805,6.4094E-1,-25.717200,4.5490E+1,6280
0.184090388922741,6.4165E-1,-25.652300,4.5553E+1,6270
0.184295968252307,6.4237E-1,-25.587400,4.5616E+1,6260
0.184501723170598,6.4309E-1,-25.522500,4.5678E+1,6250
0.184707653781499,6.4380E-1,-25.457600,4.5741E+1,6240
0.184913760188932,6.4452E-1,-25.392700,4.5804E+1,6230
0.185120042496848,6.4524E-1,-25.327800,4.5868E+1,6220
0.185326500809237,6.4596E-1,-25.262900,4.5931E+1,6210
0.18553313523012,6.4668E-1,-25.198000,4.5994E+1,6200
0.185739945863554,6.4740E-1,-25.133100,4.6057E+1,6190
0.18594693281363,6.4812E-1,-25.068200,4.6121E+1,6180
0.186154096184473,6.4885E-1,-25.003300,4.6184E+1,6170
0.186361436080242,6.4957E-1,-24.938400,4.6248E+1,6160
0.18656895260513,6.5029E-1,-24.873500,4.6311E+1,6150
0.186776645863365,6.5102E-1,-24.808600,4.6375E+1,6140
0.186984515959208,6.5174E-1,-24.743700,4.6439E+1,6130
0.187192562996957,6.5247E-1,-24.678800,4.6503E+1,6120
0.18740078708094,6.5319E-1,-24.613900,4.6566E+1,6110
0.187609188315524,6.5392E-1,-24.549000,4.6630E+1,6100
0.187817766805106,6.5465E-1,-24.484100,4.6694E+1,6090
0.188026522654119,6.5537E-1,-24.419200,4.6759E+1,6080
0.188235455967032,6.5610E-1,-24.354300,4.6823E+1,6070
0.188444566848345,6.5683E-1,-24.289400,4.6887E+1,6060
0.188653855402594,6.5756E-1,-24.224500,4.6951E+1,6050
0.188863321734349,6.5829E-1,-24.159600,4.7016E+1,6040
0.189072965948215,6.5902E-1,-24.094700,4.7080E+1,6030
0.18928278814883,6.5975E-1,-24.029800,4.7145E+1,6020
0.189492788440868,6.6048E-1,-23.964900,4.7209E+1,6010
0.189702966929034,6.6122E-1,-23.900000,4.7274E+1,6000
0.18991332371807,6.6195E-1,-23.835100,4.7339E+1,5990
0.190123858912753,6.6268E-1,-23.770200,4.7404E+1,5980
0.190334572617892,6.6342E-1,-23.705300,4.7468E+1,5970
0.190545464938331,6.6415E-1,-23.640400,4.7533E+1,5960
0.190756535978948,6.6489E-1,-23.575500,4.7598E+1,5950
0.190967785844657,6.6562E-1,-23.510600,4.7664E+1,5940
0.191179214640404,6.6636E-1,-23.445700,4.7729E+1,5930
0.19139082247117,6.6710E-1,-23.380800,4.7794E+1,5920
0.191602609441971,6.6784E-1,-23.315900,4.7859E+1,5910
0.191814575657858,6.6858E-1,-23.251000,4.7925E+1,5900
0.192026721223913,6.6932E-1,-23.186100,4.7990E+1,5890
0.192239046245256,6.7006E-1,-23.121200,4.8056E+1,5880
0.192451550827039,6.7080E-1,-23.056300,4.8121E+1,5870
0.192664235074449,6.7154E-1,-22.991400,4.8187E+1,5860
0.192877099092707,6.7228E-1,-22.926500,4.8253E+1,5850
0.19309014298707,6.7302E-1,-22.861600,4.8319E+1,5840
0.193303366862826,6.7377E-1,-22.796700,4.8384E+1,5830
0.193516770825301,6.7451E-1,-22.731800,4.8450E+1,5820
0.193730354979852,6.7525E-1,-22.666900,4.8516E+1,5810
0.193944119431872,6.7600E-1,-22.602000,4.8583E+1,5800
0.19415806428679,6.7674E-1,-22.537100,4.8649E+1,5790
0.194372189650065,6.7749E-1,-22.472200,4.8715E+1,5780
0.194586495627194,6.7824E-1,-22.407300,4.8781E+1,5770
0.194800982323707,6.7899E-1,-22.342400,4.8848E+1,5760
0.195015649845168,6.7973E-1,-22.277500,4.8914E+1,5750
0.195230498297176,6.8048E-1,-22.212600,4.8981E+1,5740
0.195445527785364,6.8123E-1,-22.147700,4.9048E+1,5730
0.195660738415399,6.8198E-1,-22.082800,4.9114E+1,5720
0.195876130292984,6.8273E-1,-22.017900,4.9181E+1,5710
0.196091703523853,6.8348E-1,-21.953000,4.9248E+1,5700
0.196307458213778,6.8424E-1,-21.888100,4.9315E+1,5690
0.196523394468563,6.8499E-1,-21.823200,4.9382E+1,5680
0.196739512394047,6.8574E-1,-21.758300,4.9449E+1,5670
0.196955812096103,6.8650E-1,-21.693400,4.9516E+1,5660
0.19717229368064,6.8725E-1,-21.628500,4.9583E+1,5650
0.197388957253599,6.8801E-1,-21.563600,4.9651E+1,5640
0.197605802920957,6.8876E-1,-21.498700,4.9718E+1,5630
0.197822830788723,6.8952E-1,-21.433800,4.9785E+1,5620
0.198040040962945,6.9028E-1,-21.368900,4.9853E+1,5610
0.1982574335497,6.9103E-1,-21.304000,4.9920E+1,5600
0.198475008655103,6.9179E-1,-21.239100,4.9988E+1,5590
0.198692766385302,6.9255E-1,-21.174200,5.0056E+1,5580
0.19891070684648,6.9331E-1,-21.109300,5.0124E+1,5570
0.199128830144853,6.9407E-1,-21.044400,5.0192E+1,5560
0.199347136386672,6.9483E-1,-20.979500,5.0259E+1,5550
0.199565625678223,6.9559E-1,-20.914600,5.0328E+1,5540
0.199784298125827,6.9636E-1,-20.849700,5.0396E+1,5530
0.200003153835837,6.9712E-1,-20.784800,5.0464E+1,5520
0.200222192914643,6.9788E-1,-20.719900,5.0532E+1,5510
0.200441415468667,6.9865E-1,-20.655000,5.0600E+1,5500
0.200660821604367,6.9941E-1,-20.590100,5.0669E+1,5490
0.200880411428234,7.0018E-1,-20.525200,5.0737E+1,5480
0.201100185046796,7.0094E-1,-20.460300,5.0806E+1,5470
0.201320142566612,7.0171E-1,-20.395400,5.0875E+1,5460
0.201540284094278,7.0248E-1,-20.330500,5.0943E+1,5450
0.201760609736423,7.0324E-1,-20.265600,5.1012E+1,5440
0.201981119599711,7.0401E-1,-20.200700,5.1081E+1,5430
0.20220181379084,7.0478E-1,-20.135800,5.1150E+1,5420
0.202422692416543,7.0555E-1,-20.070900,5.1219E+1,5410
0.202643755583586,7.0632E-1,-20.006000,5.1288E+1,5400
0.202865003398772,7.0709E-1,-19.941100,5.1357E+1,5390
0.203086435968935,7.0786E-1,-19.876200,5.1426E+1,5380
0.203308053400947,7.0864E-1,-19.811300,5.1496E+1,5370
0.203529855801711,7.0941E-1,-19.746400,5.1565E+1,5360
0.203751843278167,7.1018E-1,-19.681500,5.1634E+1,5350
0.203974015937288,7.1096E-1,-19.616600,5.1704E+1,5340
0.204196373886082,7.1173E-1,-19.551700,5.1774E+1,5330
0.204418917231592,7.1251E-1,-19.486800,5.1843E+1,5320
0.204641646080893,7.1329E-1,-19.421900,5.1913E+1,5310
0.204864560541098,7.1406E-1,-19.357000,5.1983E+1,5300
0.205087660719351,7.1484E-1,-19.292100,5.2053E+1,5290
0.205310946722833,7.1562E-1,-19.227200,5.2123E+1,5280
0.205534418658757,7.1640E-1,-19.162300,5.2193E+1,5270
0.205758076634374,7.1718E-1,-19.097400,5.2263E+1,5260
0.205981920756965,7.1796E-1,-19.032500,5.2333E+1,5250
0.20620595113385,7.1874E-1,-18.967600,5.2404E+1,5240
0.206430167872379,7.1952E-1,-18.902700,5.2474E+1,5230
0.206654571079939,7.2030E-1,-18.837800,5.2544E+1,5220
0.206879160863952,7.2108E-1,-18.772900,5.2615E+1,5210
0.207103937331873,7.2187E-1,-18.708000,5.2686E+1,5200
0.207328900591191,7.2265E-1,-18.643100,5.2756E+1,5190
0.207554050749432,7.2344E-1,-18.578200,5.2827E+1,5180
0.207779387914153,7.2422E-1,-18.513300,5.2898E+1,5170
0.208004912192949,7.2501E-1,-18.448400,5.2969E+1,5160
0.208230623693446,7.2580E-1,-18.383500,5.3040E+1,5150
0.208456522523307,7.2658E-1,-18.318600,5.3111E+1,5140
0.208682608790229,7.2737E-1,-18.253700,5.3182E+1,5130
0.208908882601943,7.2816E-1,-18.188800,5.3253E+1,5120
0.209135344066214,7.2895E-1,-18.123900,5.3325E+1,5110
0.209361993290842,7.2974E-1,-18.059000,5.3396E+1,5100
0.209588830383661,7.3053E-1,-17.994100,5.3467E+1,5090
0.209815855452541,7.3132E-1,-17.929200,5.3539E+1,5080
0.210043068605386,7.3211E-1,-17.864300,5.3610E+1,5070
0.210270469950132,7.3291E-1,-17.799400,5.3682E+1,5060
0.210498059594752,7.3370E-1,-17.734500,5.3754E+1,5050
0.210725837647254,7.3449E-1,-17.669600,5.3826E+1,5040
0.210953804215678,7.3529E-1,-17.604700,5.3898E+1,5030
0.211181959408101,7.3608E-1,-17.539800,5.3970E+1,5020
0.211410303332632,7.3688E-1,-17.474900,5.4042E+1,5010
0.211638836097417,7.3767E-1,-17.410000,5.4114E+1,5000
0.211867557810634,7.3847E-1,-17.345100,5.4186E+1,4990
0.212096468580497,7.3927E-1,-17.280200,5.4258E+1,4980
0.212325568515256,7.4007E-1,-17.215300,5.4331E+1,4970
0.212554857723192,7.4087E-1,-17.150400,5.4403E+1,4960
0.212784336312623,7.4167E-1,-17.085500,5.4476E+1,4950
0.2130140043919,7.4247E-1,-17.020600,5.4548E+1,4940
0.21324386206941,7.4327E-1,-16.955700,5.4621E+1,4930
0.213473909453574,7.4407E-1,-16.890800,5.4694E+1,4920
0.213704146652847,7.4487E-1,-16.825900,5.4767E+1,4910
0.213934573775718,7.4568E-1,-16.761000,5.4840E+1,4900
0.214165190930713,7.4648E-1,-16.696100,5.4913E+1,4890
0.21439599822639,7.4728E-1,-16.631200,5.4986E+1,4880
0.214626995771341,7.4809E-1,-16.566300,5.5059E+1,4870
0.214858183674196,7.4890E-1,-16.501400,5.5132E+1,4860
0.215089562043616,7.4970E-1,-16.436500,5.5206E+1,4850
0.215321130988299,7.5051E-1,-16.371600,5.5279E+1,4840
0.215552890616976,7.5132E-1,-16.306700,5.5353E+1,4830
0.215784841038412,7.5213E-1,-16.241800,5.5426E+1,4820
0.216016982361409,7.5293E-1,-16.176900,5.5500E+1,4810
0.216249314694801,7.5374E-1,-16.112000,5.5573E+1,4800
0.216481838147458,7.5456E-1,-16.047100,5.5647E+1,4790
0.216714552828284,7.5537E-1,-15.982200,5.5721E+1,4780
0.216947458846218,7.5618E-1,-15.917300,5.5795E+1,4770
0.217180556310233,7.5699E-1,-15.852400,5.5869E+1,4760
0.217413845329336,7.5780E-1,-15.787500,5.5943E+1,4750
0.217647326012571,7.5862E-1,-15.722600,5.6018E+1,4740
0.217880998469013,7.5943E-1,-15.657700,5.6092E+1,4730
0.218114862807774,7.6025E-1,-15.592800,5.6166E+1,4720
0.218348919138,7.6106E-1,-15.527900,5.6241E+1,4710
0.218583167568872,7.6188E-1,-15.463000,5.6315E+1,4700
0.218817608209605,7.6270E-1,-15.398100,5.6390E+1,4690
0.219052241169448,7.6351E-1,-15.333200,5.6464E+1,4680
0.219287066557686,7.6433E-1,-15.268300,5.6539E+1,4670
0.219522084483636,7.6515E-1,-15.203400,5.6614E+1,4660
0.219757295056653,7.6597E-1,-15.138500,5.6689E+1,4650
0.219992698386125,7.6679E-1,-15.073600,5.6764E+1,4640
0.220228294581473,7.6761E-1,-15.008700,5.6839E+1,4630
0.220464083752155,7.6844E-1,-14.943800,5.6914E+1,4620
0.220700066007663,7.6926E-1,-14.878900,5.6989E+1,4610
0.220936241457522,7.7008E-1,-14.814000,5.7065E+1,4600
0.221172610211294,7.7090E-1,-14.749100,5.7140E+1,4590
0.221409172378574,7.7173E-1,-14.684200,5.7216E+1,4580
0.221645928068991,7.7255E-1,-14.619300,5.7291E+1,4570
0.22188287739221,7.7338E-1,-14.554400,5.7367E+1,4560
0.222120020457931,7.7421E-1,-14.489500,5.7443E+1,4550
0.222357357375886,7.7503E-1,-14.424600,5.7518E+1,4540
0.222594888255845,7.7586E-1,-14.359700,5.7594E+1,4530
0.22283261320761,7.7669E-1,-14.294800,5.7670E+1,4520
0.223070532341019,7.7752E-1,-14.229900,5.7746E+1,4510
0.223308645765943,7.7835E-1,-14.165000,5.7822E+1,4500
0.223546953592289,7.7918E-1,-14.100100,5.7899E+1,4490
0.22378545593,7.8001E-1,-14.035200,5.7975E+1,4480
0.22402415288905,7.8084E-1,-13.970300,5.8051E+1,4470
0.22426304457945,7.8168E-1,-13.905400,5.8128E+1,4460
0.224502131111245,7.8251E-1,-13.840500,5.8204E+1,4450
0.224741412594515,7.8334E-1,-13.775600,5.8281E+1,4440
0.224980889139374,7.8418E-1,-13.710700,5.8358E+1,4430
0.225220560855972,7.8501E-1,-13.645800,5.8434E+1,4420
0.225460427854491,7.8585E-1,-13.580900,5.8511E+1,4410
0.22570049024515,7.8669E-1,-13.516000,5.8588E+1,4400
0.225940748138203,7.8752E-1,-13.451100,5.8665E+1,4390
0.226181201643935,7.8836E-1,-13.386200,5.8742E+1,4380
0.22642185087267,7.8920E-1,-13.321300,5.8820E+1,4370
0.226662695934764,7.9004E-1,-13.256400,5.8897E+1,4360
0.226903736940608,7.9088E-1,-13.191500,5.8974E+1,4350
0.227144974000629,7.9172E-1,-13.126600,5.9052E+1,4340
0.227386407225288,7.9256E-1,-13.061700,5.9129E+1,4330
0.227628036725078,7.9341E-1,-12.996800,5.9207E+1,4320
0.227869862610531,7.9425E-1,-12.931900,5.9284E+1,4310
0.22811188499221,7.9509E-1,-12.867000,5.9362E+1,4300
0.228354103980716,7.9594E-1,-12.802100,5.9440E+1,4290
0.228596519686681,7.9678E-1,-12.737200,5.9518E+1,4280
0.228839132220775,7.9763E-1,-12.672300,5.9596E+1,4270
0.2290819416937,7.9847E-1,-12.607400,5.9674E+1,4260
0.229324948216194,7.9932E-1,-12.542500,5.9752E+1,4250
0.229568151899031,8.0017E-1,-12.477600,5.9831E+1,4240
0.229811552853016,8.0102E-1,-12.412700,5.9909E+1,4230
0.230055151188992,8.0187E-1,-12.347800,5.9987E+1,4220
0.230298947017835,8.0272E-1,-12.282900,6.0066E+1,4210
0.230542940450457,8.0357E-1,-12.218000,6.0145E+1,4200
0.230787131597802,8.0442E-1,-12.153100,6.0223E+1,4190
0.231031520570852,8.0527E-1,-12.088200,6.0302E+1,4180
0.231276107480622,8.0612E-1,-12.023300,6.0381E+1,4170
0.231520892438161,8.0697E-1,-11.958400,6.0460E+1,4160
0.231765875554554,8.0783E-1,-11.893500,6.0539E+1,4150
0.232011056940921,8.0868E-1,-11.828600,6.0618E+1,4140
0.232256436708414,8.0954E-1,-11.763700,6.0697E+1,4130
0.232502014968223,8.1039E-1,-11.698800,6.0776E+1,4120
0.232747791831571,8.1125E-1,-11.633900,6.0856E+1,4110
0.232993767409715,8.1211E-1,-11.569000,6.0935E+1,4100
